[Fri Jul 27 09:41:49.584998 2018] [php7:notice] [pid 938] [client 127.0.0.1:55394] PHP Notice:  Trying to get property 'description' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 125
[Fri Jul 27 09:41:49.585018 2018] [php7:notice] [pid 938] [client 127.0.0.1:55394] PHP Notice:  Trying to get property 'price' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 126
[Fri Jul 27 09:41:49.585031 2018] [php7:notice] [pid 938] [client 127.0.0.1:55394] PHP Notice:  Trying to get property 'thumb' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 127
[Fri Jul 27 09:42:41.954133 2018] [php7:notice] [pid 940] [client 127.0.0.1:55412] PHP Notice:  Trying to get property 'nom' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 124
[Fri Jul 27 09:42:41.954849 2018] [php7:notice] [pid 940] [client 127.0.0.1:55412] PHP Notice:  Trying to get property 'description' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 125
[Fri Jul 27 09:42:41.954887 2018] [php7:notice] [pid 940] [client 127.0.0.1:55412] PHP Notice:  Trying to get property 'price' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 126
[Fri Jul 27 09:42:41.954943 2018] [php7:notice] [pid 940] [client 127.0.0.1:55412] PHP Notice:  Trying to get property 'thumb' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 127
[Fri Jul 27 09:48:19.815323 2018] [php7:notice] [pid 940] [client 127.0.0.1:55470] PHP Notice:  Trying to get property 'nom' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 124
[Fri Jul 27 09:48:19.815675 2018] [php7:notice] [pid 940] [client 127.0.0.1:55470] PHP Notice:  Trying to get property 'description' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 125
[Fri Jul 27 09:48:19.815711 2018] [php7:notice] [pid 940] [client 127.0.0.1:55470] PHP Notice:  Trying to get property 'price' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 126
[Fri Jul 27 09:48:19.815736 2018] [php7:notice] [pid 940] [client 127.0.0.1:55470] PHP Notice:  Trying to get property 'thumb' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 127
[Fri Jul 27 09:52:26.608556 2018] [php7:notice] [pid 3079] [client 127.0.0.1:55542] PHP Notice:  Trying to get property 'nom' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 124
[Fri Jul 27 09:52:26.608616 2018] [php7:notice] [pid 3079] [client 127.0.0.1:55542] PHP Notice:  Trying to get property 'description' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 125
[Fri Jul 27 09:52:26.608631 2018] [php7:notice] [pid 3079] [client 127.0.0.1:55542] PHP Notice:  Trying to get property 'price' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 126
[Fri Jul 27 09:52:26.608640 2018] [php7:notice] [pid 3079] [client 127.0.0.1:55542] PHP Notice:  Trying to get property 'thumb' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 127
